3	 -0.767478	 0.0272139	 -12.4868	 0.0220098	 -0.034051	 -0.0767187
3	 -0.837533	 0.0291232	 -12.3615	 0.0232569	 -0.0406863	 -0.0819845
3	 -0.838053	 0.0291154	 -12.3379	 0.0232482	 -0.0432171	 -0.081974
3.125	 -0.846937	 0.0293486	 -12.3152	 0.0234017	 -0.0451631	 -0.0826205
3.125	 -0.929525	 0.0315566	 -12.1256	 0.024791	 -0.0563267	 -0.0887291
3.125	 -0.931306	 0.0315496	 -12.0865	 0.0247651	 -0.0632858	 -0.0887232
3.25	 -0.933805	 0.0315433	 -12.0263	 0.0247267	 -0.0734061	 -0.0887122
3.25	 -1.03188	 0.0337844	 -11.5305	 0.0259213	 -0.135256	 -0.0949573
3.25	 -1.03161	 0.033791	 -11.5695	 0.0259324	 -0.132544	 -0.0949698
3.33333	 -1.00152	 0.0330469	 -11.6621	 0.0254872	 -0.12195	 -0.0928934
3.33333	 -1.07271	 0.0345555	 -11.2305	 0.026192	 -0.182854	 -0.0970878
3.33333	 -1.07049	 0.034567	 -11.2993	 0.0262365	 -0.173403	 -0.0971016
3.41667	 -1.07015	 0.0345676	 -11.2954	 0.0262349	 -0.172767	 -0.0970967
3.41667	 -1.14074	 0.036125	 -10.9146	 0.0269604	 -0.227421	 -0.101365
3.41667	 -1.14218	 0.0361161	 -10.8665	 0.0269191	 -0.232761	 -0.10137
3.5	 -1.1439	 0.0361035	 -10.8147	 0.0269003	 -0.240179	 -0.101356
3.5	 -1.22563	 0.0376363	 -10.1288	 0.027435	 -0.336077	 -0.105657
3.5	 -1.21777	 0.0376798	 -10.3418	 0.0275821	 -0.305346	 -0.105699
3.5625	 -1.19784	 0.0372909	 -10.4802	 0.0274028	 -0.283522	 -0.104618
3.5625	 -1.24624	 0.0385148	 -10.2751	 0.0279794	 -0.305015	 -0.107936
3.5625	 -1.24872	 0.0384931	 -10.197	 0.0279297	 -0.314647	 -0.107916
3.63542	 -1.25767	 0.0386924	 -10.1435	 0.0280144	 -0.321522	 -0.108466
3.63542	 -1.31833	 0.0401005	 -9.74266	 0.0285452	 -0.360638	 -0.112361
3.63542	 -1.31754	 0.0401112	 -9.77116	 0.0285639	 -0.357363	 -0.112373
3.70833	 -1.31723	 0.0401108	 -9.77595	 0.0285737	 -0.356302	 -0.112374
3.70833	 -1.37493	 0.0415596	 -9.43137	 0.0291215	 -0.381873	 -0.116353
3.70833	 -1.37623	 0.041555	 -9.40836	 0.0291096	 -0.386259	 -0.116349
3.78125	 -1.37662	 0.0415546	 -9.40042	 0.0291063	 -0.387648	 -0.116347
3.78125	 -1.43725	 0.0430176	 -8.98577	 0.0295937	 -0.420676	 -0.120378
3.78125	 -1.4338	 0.0430336	 -9.06377	 0.0296337	 -0.408554	 -0.120385
3.85417	 -1.43392	 0.0430279	 -9.05461	 0.02963	 -0.409044	 -0.120384
3.85417	 -1.48641	 0.0445391	 -8.79244	 0.0301703	 -0.411025	 -0.124489
3.85417	 -1.48842	 0.0445251	 -8.73931	 0.0301376	 -0.418168	 -0.124481
3.92708	 -1.48865	 0.0445242	 -8.73735	 0.030152	 -0.418791	 -0.124483
3.92708	 -1.54338	 0.0460295	 -8.38854	 0.0306495	 -0.425911	 -0.128641
3.92708	 -1.54217	 0.0460438	 -8.42311	 0.0306468	 -0.421466	 -0.128645
4	 -1.54119	 0.0460479	 -8.44312	 0.0306619	 -0.418059	 -0.128647
4	 -1.58987	 0.0476075	 -8.21459	 0.0311765	 -0.400776	 -0.132878
4	 -1.59218	 0.0475938	 -8.15868	 0.0311427	 -0.409052	 -0.132868
4.07143	 -1.59139	 0.0475639	 -8.16267	 0.0311347	 -0.409897	 -0.132785
4.07143	 -1.64303	 0.0490841	 -7.82781	 0.0315544	 -0.404039	 -0.136973
4.07143	 -1.64189	 0.049095	 -7.86193	 0.0315781	 -0.399851	 -0.13698
4.14881	 -1.64582	 0.0492226	 -7.84165	 0.0316155	 -0.398212	 -0.137326
4.14881	 -1.69787	 0.0509193	 -7.55891	 0.0320841	 -0.374355	 -0.141946
4.14881	 -1.69985	 0.0509074	 -7.51194	 0.0320521	 -0.381464	 -0.141941
4.21429	 -1.69179	 0.0506498	 -7.55812	 0.0319788	 -0.384544	 -0.141237
4.21429	 -1.73959	 0.0520801	 -7.22418	 0.0322989	 -0.375319	 -0.145184
4.21429	 -1.7383	 0.052089	 -7.25685	 0.0323219	 -0.370808	 -0.145185
4.28571	 -1.74223	 0.0522181	 -7.23292	 0.0323545	 -0.368766	 -0.145539
4.28571	 -1.79131	 0.0538128	 -6.9235	 0.0327096	 -0.34534	 -0.149898
4.28571	 -1.79354	 0.0538001	 -6.86984	 0.0326686	 -0.353317	 -0.149895
4.33673	 -1.78093	 0.0533381	 -6.92496	 0.0325274	 -0.364747	 -0.148658
4.33673	 -1.82355	 0.0544433	 -6.52239	 0.0326103	 -0.374163
